"","date","state","city","place_type","confirmed","deaths","is_last","estimated_population_2019","city_ibge_code","confirmed_per_100k_inhabitants","death_rate"
"569","2020-03-27","RS","Sant'Ana do Livramento","city",4,0,"False",77027,4317103,5.19298,NA
"570","2020-03-27","RS","Santa Rosa","city",1,0,"False",73254,4317202,1.36511,NA
"571","2020-03-27","RS","Santiago","city",1,0,"False",49425,4317400,2.02327,NA
"572","2020-03-27","RS","Santo Antônio da Patrulha","city",1,0,"False",42894,4317608,2.33133,NA
"573","2020-03-27","RS","São Leopoldo","city",2,0,"False",236835,4318705,0.84447,NA
"574","2020-03-27","RS","Sapiranga","city",1,0,"False",81734,4319901,1.22348,NA
"575","2020-03-27","RS","Serafina Corrêa","city",3,0,"False",17502,4320404,17.1409,NA
"576","2020-03-27","RS","Taquara","city",1,0,"False",57466,4321204,1.74016,NA
"577","2020-03-27","RS","Torres","city",6,0,"False",38732,4321501,15.49107,NA
"578","2020-03-27","RS","Viamão","city",1,0,"False",255224,4323002,0.39181,NA
"579","2020-03-27","RS","","state",197,2,"False",11377239,43,1.73153,0.0102
"580","2020-03-27","SC","Antônio Carlos","city",1,0,"False",8513,4201208,11.74674,NA
"581","2020-03-27","SC","Balneário Arroio do Silva","city",1,0,"False",13071,4201950,7.65052,NA
"582","2020-03-27","SC","Balneário Camboriú","city",9,0,"False",142295,4202008,6.32489,NA
"583","2020-03-27","SC","Blumenau","city",12,0,"False",357199,4202404,3.35947,NA
"584","2020-03-27","SC","Braço do Norte","city",9,0,"False",33450,4202800,26.90583,NA
"585","2020-03-27","SC","Camboriú","city",4,0,"False",82989,4203204,4.81992,NA
"586","2020-03-27","SC","Canelinha","city",1,0,"False",12240,4203709,8.16993,NA
"587","2020-03-27","SC","Chapecó","city",4,0,"False",220367,4204202,1.81515,NA
"588","2020-03-27","SC","Criciúma","city",12,0,"False",215186,4204608,5.57657,NA
"589","2020-03-27","SC","Florianópolis","city",27,0,"False",500973,4205407,5.38951,NA
"590","2020-03-27","SC","Gaspar","city",1,0,"False",69639,4205902,1.43598,NA
"591","2020-03-27","SC","Gravatal","city",3,0,"False",11501,4206207,26.08469,NA
"592","2020-03-27","SC","Içara","city",1,0,"False",56421,4207007,1.77239,NA
"593","2020-03-27","SC","Imbituba","city",5,0,"False",44853,4207304,11.14753,NA
"594","2020-03-27","SC","Importados/Indefinidos","city",8,0,"False",NA,NA,NA,NA
"595","2020-03-27","SC","Itajaí","city",18,0,"False",219536,4208203,8.19911,NA
"596","2020-03-27","SC","Itapema","city",1,0,"False",65312,4208302,1.53111,NA
"597","2020-03-27","SC","Jaguaruna","city",2,0,"False",20024,4208807,9.98801,NA
"598","2020-03-27","SC","Jaraguá do Sul","city",2,0,"False",177697,4208906,1.12551,NA
"599","2020-03-27","SC","Joinville","city",8,0,"False",590466,4209102,1.35486,NA
"600","2020-03-27","SC","Lages","city",1,0,"False",157544,4209300,0.63474,NA
"601","2020-03-27","SC","Laguna","city",1,0,"False",45814,4209409,2.18274,NA
"602","2020-03-27","SC","Navegantes","city",3,0,"False",81475,4211306,3.68211,NA
"603","2020-03-27","SC","Pomerode","city",1,0,"False",33447,4213203,2.9898,NA
"604","2020-03-27","SC","Porto Belo","city",3,0,"False",21388,4213500,14.02656,NA
"605","2020-03-27","SC","Rancho Queimado","city",2,0,"False",2878,4214300,69.4927,NA
"606","2020-03-27","SC","São José","city",8,1,"False",246586,4216602,3.2443,0.125
"607","2020-03-27","SC","São Lourenço do Oeste","city",1,0,"False",24076,4216909,4.15351,NA
"608","2020-03-27","SC","São Ludgero","city",1,0,"False",13410,4217006,7.45712,NA
"609","2020-03-27","SC","São Pedro de Alcântara","city",1,0,"False",5823,4217253,17.17328,NA
"610","2020-03-27","SC","Siderópolis","city",2,0,"False",14007,4217600,14.27857,NA
"611","2020-03-27","SC","Tijucas","city",1,0,"False",38407,4218004,2.60369,NA
"612","2020-03-27","SC","Timbé do Sul","city",1,0,"False",5348,4218103,18.69858,NA
"613","2020-03-27","SC","Tubarão","city",8,0,"False",105686,4218707,7.56959,NA
"614","2020-03-27","SC","","state",163,1,"False",7164788,42,2.27501,0.0061
"615","2020-03-27","SE","Aracaju","city",13,0,"True",657013,2800308,1.97865,NA
"616","2020-03-27","SE","Nossa Senhora da Glória","city",1,0,"True",36924,2804508,2.70827,NA
"617","2020-03-27","SE","Propriá","city",2,0,"True",29626,2805703,6.75083,NA
"618","2020-03-27","SE","","state",16,0,"True",2298696,28,0.69605,NA
"619","2020-03-27","SP","Araraquara","city",0,0,"True",236072,3503208,NA,NA
"620","2020-03-27","SP","Arujá","city",1,0,"True",89824,3503901,1.11329,NA
"621","2020-03-27","SP","Barueri","city",3,0,"True",274182,3505708,1.09416,NA
"622","2020-03-27","SP","Caieiras","city",2,0,"True",101470,3509007,1.97103,NA
"623","2020-03-27","SP","Campinas","city",5,0,"True",1204073,3509502,0.41526,NA
"624","2020-03-27","SP","Carapicuíba","city",2,0,"True",400927,3510609,0.49884,NA
"625","2020-03-27","SP","Cotia","city",6,0,"True",249210,3513009,2.40761,NA
"626","2020-03-27","SP","Diadema","city",1,0,"True",423884,3513801,0.23591,NA
"627","2020-03-27","SP","Embu das Artes","city",1,0,"True",273726,3515004,0.36533,NA
"628","2020-03-27","SP","Ferraz de Vasconcelos","city",2,0,"True",194276,3515707,1.02946,NA
"629","2020-03-27","SP","Guarulhos","city",13,2,"True",1379182,3518800,0.94259,0.1538
"630","2020-03-27","SP","Hortolândia","city",1,0,"True",230851,3519071,0.43318,NA
"631","2020-03-27","SP","Importados/Indefinidos","city",44,1,"True",NA,NA,NA,0.0227
"632","2020-03-27","SP","Iracemápolis","city",1,0,"True",24235,3521408,4.12626,NA
"633","2020-03-27","SP","Jaguariúna","city",1,0,"True",57488,3524709,1.73949,NA
"634","2020-03-27","SP","Jundiaí","city",3,0,"True",418962,3525904,0.71606,NA
"635","2020-03-27","SP","Louveira","city",1,0,"True",48885,3527306,2.04562,NA
"636","2020-03-27","SP","Mairiporã","city",2,0,"True",100179,3528502,1.99643,NA
"637","2020-03-27","SP","Mauá","city",2,0,"True",472912,3529401,0.42291,NA
"638","2020-03-27","SP","Mogi das Cruzes","city",8,0,"True",445842,3530607,1.79436,NA
"639","2020-03-27","SP","Osasco","city",4,0,"True",698418,3534401,0.57272,NA
"640","2020-03-27","SP","Poá","city",1,0,"True",117452,3539806,0.85141,NA
"641","2020-03-27","SP","Ribeirão Pires","city",1,0,"True",123393,3543303,0.81042,NA
"642","2020-03-27","SP","Ribeirão Preto","city",3,1,"True",703293,3543402,0.42656,0.3333
"643","2020-03-27","SP","Rio Claro","city",1,0,"True",206424,3543907,0.48444,NA
"644","2020-03-27","SP","Santana de Parnaíba","city",6,0,"True",139447,3547304,4.30271,NA
"645","2020-03-27","SP","Santo André","city",17,0,"True",718773,3547809,2.36514,NA
"646","2020-03-27","SP","São Bernardo do Campo","city",15,0,"True",838936,3548708,1.78798,NA
"647","2020-03-27","SP","São Caetano do Sul","city",16,0,"True",161127,3548807,9.93006,NA
"648","2020-03-27","SP","São Carlos","city",2,0,"True",251983,3548906,0.7937,NA
"649","2020-03-27","SP","São José do Rio Preto","city",1,0,"True",460671,3549805,0.21707,NA
"650","2020-03-27","SP","São José dos Campos","city",4,0,"True",721944,3549904,0.55406,NA
"651","2020-03-27","SP","São Paulo","city",1044,62,"True",12252023,3550308,8.52104,0.0594
"652","2020-03-27","SP","São Sebastião","city",2,0,"True",88980,3550704,2.2477,NA
"653","2020-03-27","SP","Sorocaba","city",1,0,"True",679378,3552205,0.14719,NA
"654","2020-03-27","SP","Suzano","city",1,0,"True",297637,3552502,0.33598,NA
"655","2020-03-27","SP","Taboão da Serra","city",2,1,"True",289664,3552809,0.69046,0.5
"656","2020-03-27","SP","Tatuí","city",1,0,"True",121766,3554003,0.82125,NA
"657","2020-03-27","SP","Taubaté","city",1,0,"True",314924,3554102,0.31754,NA
"658","2020-03-27","SP","Valinhos","city",1,0,"True",129193,3556206,0.77404,NA
"659","2020-03-27","SP","Vargem Grande Paulista","city",2,1,"True",52597,3556453,3.8025,0.5
"660","2020-03-27","SP","","state",1223,68,"False",45919049,35,2.66338,0.0556
"661","2020-03-27","TO","Araguaína","city",1,0,"False",180470,1702109,0.55411,NA
"662","2020-03-27","TO","Palmas","city",8,0,"False",299127,1721000,2.67445,NA
"663","2020-03-27","TO","","state",9,0,"False",1572866,17,0.5722,NA
"664","2020-03-26","AC","Rio Branco","city",23,0,"False",407319,1200401,5.64668,NA
"665","2020-03-26","AC","","state",23,0,"False",881935,12,2.6079,NA
"666","2020-03-26","AL","Maceió","city",10,0,"False",1018948,2704302,0.9814,NA
"667","2020-03-26","AL","Porto Real do Colégio","city",1,0,"False",20066,2707503,4.98355,NA
"668","2020-03-26","AL","","state",11,0,"False",3337357,27,0.3296,NA
"669","2020-03-26","AM","Boca do Acre","city",1,NA,"False",34308,1300706,2.91477,NA
"670","2020-03-26","AM","Manaus","city",63,NA,"False",2182763,1302603,2.88625,NA
"671","2020-03-26","AM","Parintins","city",2,1,"False",114273,1303403,1.75019,0.5
"672","2020-03-26","AM","Santo Antônio do Içá","city",1,NA,"False",21602,1303700,4.6292,NA
"673","2020-03-26","AM","","state",67,1,"False",4144597,13,1.61656,0.0149
"674","2020-03-26","AP","Macapá","city",2,0,"False",503327,1600303,0.39736,NA
"675","2020-03-26","AP","","state",2,0,"False",845731,16,0.23648,NA
"676","2020-03-26","BA","Alagoinhas","city",1,0,"False",151596,2900702,0.65965,NA
"677","2020-03-26","BA","Barreiras","city",1,0,"False",155439,2903201,0.64334,NA
"678","2020-03-26","BA","Brumado","city",1,0,"False",67195,2904605,1.48821,NA
"679","2020-03-26","BA","Camaçari","city",1,0,"False",299132,2905701,0.3343,NA
"680","2020-03-26","BA","Canarana","city",1,0,"False",26176,2906204,3.82029,NA
"681","2020-03-26","BA","Conceição do Jacuípe","city",1,0,"False",33153,2908507,3.01632,NA
"682","2020-03-26","BA","Conde","city",1,0,"False",25837,2908606,3.87042,NA
"683","2020-03-26","BA","Feira de Santana","city",9,0,"False",614872,2910800,1.46372,NA
"684","2020-03-26","BA","Ilhéus","city",1,0,"False",162327,2913606,0.61604,NA
"685","2020-03-26","BA","Importados/Indefinidos","city",7,0,"False",NA,NA,NA,NA
"686","2020-03-26","BA","Itabuna","city",2,0,"False",213223,2914802,0.93799,NA
"687","2020-03-26","BA","Jequié","city",1,0,"False",155966,2918001,0.64117,NA
"688","2020-03-26","BA","Juazeiro","city",2,0,"False",216707,2918407,0.92291,NA
"689","2020-03-26","BA","Lauro de Freitas","city",5,0,"False",198440,2919207,2.51965,NA
"690","2020-03-26","BA","Porto Seguro","city",10,0,"False",148686,2925303,6.72558,NA
"691","2020-03-26","BA","Prado","city",2,0,"False",28174,2925501,7.09874,NA
"692","2020-03-26","BA","Salvador","city",60,0,"False",2872347,2927408,2.08888,NA
"693","2020-03-26","BA","São Domingos","city",1,0,"False",9058,2928950,11.03996,NA
"694","2020-03-26","BA","Teixeira de Freitas","city",1,0,"False",160487,2931350,0.6231,NA
"695","2020-03-26","BA","","state",108,0,"False",14873064,29,0.72614,NA
"696","2020-03-26","CE","Aquiraz","city",6,0,"False",80271,2301000,7.47468,NA
"697","2020-03-26","CE","Fortaleza","city",224,3,"False",2669342,2304400,8.39158,0.0134
"698","2020-03-26","CE","Fortim","city",1,0,"False",16480,2304459,6.06796,NA
"699","2020-03-26","CE","Importados/Indefinidos","city",0,0,"False",NA,NA,NA,NA
"700","2020-03-26","CE","Juazeiro do Norte","city",1,0,"False",274207,2307304,0.36469,NA
"701","2020-03-26","CE","Mauriti","city",1,0,"False",47962,2308104,2.08498,NA
"702","2020-03-26","CE","Sobral","city",4,0,"False",208935,2312908,1.91447,NA
"703","2020-03-26","CE","","state",237,3,"False",9132078,23,2.59525,0.0127
"704","2020-03-26","DF","Brasília","city",203,0,"False",3015268,5300108,6.7324,NA
"705","2020-03-26","DF","","state",203,0,"False",3015268,53,6.7324,NA
"706","2020-03-26","ES","Cachoeiro de Itapemirim","city",1,0,"False",208972,3201209,0.47853,NA
"707","2020-03-26","ES","Cariacica","city",1,0,"False",381285,3201308,0.26227,NA
"708","2020-03-26","ES","Castelo","city",1,0,"False",37534,3201407,2.66425,NA
"709","2020-03-26","ES","Importados/Indefinidos","city",1,0,"False",NA,NA,NA,NA
"710","2020-03-26","ES","Linhares","city",3,0,"False",173555,3203205,1.72856,NA
"711","2020-03-26","ES","Santa Teresa","city",1,0,"False",23590,3204609,4.23908,NA
"712","2020-03-26","ES","Serra","city",3,0,"False",517510,3205002,0.5797,NA
"713","2020-03-26","ES","Vila Velha","city",20,0,"False",493838,3205200,4.04991,NA
"714","2020-03-26","ES","Vitória","city",17,0,"False",362097,3205309,4.69487,NA
"715","2020-03-26","ES","","state",48,0,"False",4018650,32,1.19443,NA
"716","2020-03-26","GO","Anápolis","city",3,0,"False",386923,5201108,0.77535,NA
"717","2020-03-26","GO","Aparecida de Goiânia","city",2,0,"False",578179,5201405,0.34591,NA
"718","2020-03-26","GO","Catalão","city",1,0,"False",108823,5205109,0.91892,NA
"719","2020-03-26","GO","Goiânia","city",21,0,"False",1516113,5208707,1.38512,NA
"720","2020-03-26","GO","Importados/Indefinidos","city",0,0,"False",NA,NA,NA,NA
"721","2020-03-26","GO","Jataí","city",1,0,"False",100882,5211909,0.99126,NA
"722","2020-03-26","GO","Luziânia","city",1,1,"False",208299,5212501,0.48008,1
"723","2020-03-26","GO","Rio Verde","city",6,0,"False",235647,5218805,2.54618,NA
"724","2020-03-26","GO","Silvânia","city",1,0,"False",20695,5220603,4.83209,NA
"725","2020-03-26","GO","Valparaíso de Goiás","city",2,0,"False",168468,5221858,1.18717,NA
"726","2020-03-26","GO","","state",38,1,"False",7018354,52,0.54144,0.0263
"727","2020-03-26","MA","São Luís","city",10,0,"False",1101884,2111300,0.90754,NA
"728","2020-03-26","MA","","state",10,0,"False",7075181,21,0.14134,NA
"729","2020-03-26","MG","Belo Horizonte","city",96,0,"False",2512070,3106200,3.82155,NA
"730","2020-03-26","MG","Betim","city",3,0,"False",439340,3106705,0.68284,NA
"731","2020-03-26","MG","Boa Esperança","city",1,0,"False",40127,3107109,2.49209,NA
"732","2020-03-26","MG","Bom Despacho","city",1,0,"False",50605,3107406,1.97609,NA
"733","2020-03-26","MG","Campos Altos","city",1,0,"False",15461,3111507,6.46789,NA
"734","2020-03-26","MG","Contagem","city",2,0,"False",663855,3118601,0.30127,NA
"735","2020-03-26","MG","Coronel Fabriciano","city",1,0,"False",109855,3119401,0.91029,NA
"736","2020-03-26","MG","Divinópolis","city",2,0,"False",238230,3122306,0.83952,NA
"737","2020-03-26","MG","Governador Valadares","city",1,0,"False",279885,3127701,0.35729,NA
"738","2020-03-26","MG","Importados/Indefinidos","city",5,0,"False",NA,NA,NA,NA
"739","2020-03-26","MG","Ipatinga","city",1,0,"False",263410,3131307,0.37964,NA
"740","2020-03-26","MG","Juiz de Fora","city",8,0,"False",568873,3136702,1.40629,NA
"741","2020-03-26","MG","Lagoa da Prata","city",2,0,"False",52165,3137205,3.83399,NA
"742","2020-03-26","MG","Mariana","city",2,0,"False",60724,3140001,3.29359,NA
"743","2020-03-26","MG","Nova Lima","city",11,0,"False",94889,3144805,11.59249,NA
"744","2020-03-26","MG","Patrocínio","city",1,0,"False",90757,3148103,1.10184,NA
"745","2020-03-26","MG","Poços de Caldas","city",1,0,"False",167397,3151800,0.59738,NA
"746","2020-03-26","MG","São João del Rei","city",1,0,"False",90082,3162500,1.1101,NA
"747","2020-03-26","MG","Sete Lagoas","city",2,0,"False",239639,3167202,0.83459,NA
"748","2020-03-26","MG","Timóteo","city",1,0,"False",89842,3168705,1.11307,NA
"749","2020-03-26","MG","Uberaba","city",3,0,"False",333783,3170107,0.89879,NA
"750","2020-03-26","MG","Uberlândia","city",7,0,"False",691305,3170206,1.01258,NA
"751","2020-03-26","MG","","state",153,0,"False",21168791,31,0.72276,NA
"752","2020-03-26","MS","Campo Grande","city",23,0,"False",895982,5002704,2.56702,NA
"753","2020-03-26","MS","Ponta Porã","city",1,0,"False",92526,5006606,1.08078,NA
"754","2020-03-26","MS","Sidrolândia","city",1,0,"False",57665,5007901,1.73415,NA
"755","2020-03-26","MS","","state",25,0,"False",2778986,50,0.89961,NA
"756","2020-03-26","MT","Cuiabá","city",8,0,"False",612547,5103403,1.30602,NA
"757","2020-03-26","MT","Nova Monte Verde","city",1,0,"False",9178,5108956,10.89562,NA
"758","2020-03-26","MT","Várzea Grande","city",2,0,"False",284971,5108402,0.70183,NA
"759","2020-03-26","MT","","state",11,0,"False",3484466,51,0.31569,NA
"760","2020-03-26","PA","Ananindeua","city",4,0,"False",530598,1500800,0.75387,NA
"761","2020-03-26","PA","Belém","city",6,0,"False",1492745,1501402,0.40194,NA
"762","2020-03-26","PA","Castanhal","city",1,0,"False",200793,1502400,0.49803,NA
"763","2020-03-26","PA","Itaituba","city",1,0,"False",101247,1503606,0.98768,NA
"764","2020-03-26","PA","Marabá","city",1,0,"False",279349,1504208,0.35798,NA
"765","2020-03-26","PA","","state",13,0,"False",8602865,15,0.15111,NA
"766","2020-03-26","PB","Igaracy","city",1,0,"False",6117,2502607,16.34788,NA
"767","2020-03-26","PB","João Pessoa","city",5,0,"False",809015,2507507,0.61804,NA
"768","2020-03-26","PB","","state",6,0,"False",4018127,25,0.14932,NA
"769","2020-03-26","PE","Belo Jardim","city",1,0,"False",76439,2601706,1.30823,NA
"770","2020-03-26","PE","Caruaru","city",1,0,"False",361118,2604106,0.27692,NA
"771","2020-03-26","PE","Importados/Indefinidos","city",5,1,"False",NA,NA,NA,0.2
"772","2020-03-26","PE","Jaboatão dos Guararapes","city",3,0,"False",702298,2607901,0.42717,NA
"773","2020-03-26","PE","Olinda","city",3,0,"False",392482,2609600,0.76437,NA
"774","2020-03-26","PE","Petrolina","city",2,0,"False",349145,2611101,0.57283,NA
"775","2020-03-26","PE","Recife","city",33,2,"False",1645727,2611606,2.00519,0.0606
"776","2020-03-26","PE","","state",48,3,"False",9557071,26,0.50225,0.0625
"777","2020-03-26","PI","Teresina","city",9,NA,"False",864845,2211001,1.04065,NA
"778","2020-03-26","PI","","state",9,0,"False",3273227,22,0.27496,NA
"779","2020-03-26","PR","Campo Largo","city",1,0,"False",132002,4104204,0.75756,NA
"780","2020-03-26","PR","Campo Mourão","city",1,0,"False",94859,4104303,1.0542,NA
"781","2020-03-26","PR","Cascavel","city",2,0,"False",328454,4104808,0.60891,NA
"782","2020-03-26","PR","Cianorte","city",6,0,"False",82620,4105508,7.26216,NA
"783","2020-03-26","PR","Colombo","city",2,0,"False",243726,4105805,0.82059,NA
"784","2020-03-26","PR","Curitiba","city",66,0,"False",1933105,4106902,3.4142,NA
"785","2020-03-26","PR","Faxinal","city",1,0,"False",17251,4107603,5.79677,NA
"786","2020-03-26","PR","Foz do Iguaçu","city",5,0,"False",258532,4108304,1.934,NA
"787","2020-03-26","PR","Guaíra","city",1,0,"False",33119,4108809,3.01941,NA
"788","2020-03-26","PR","Importados/Indefinidos","city",4,0,"False",NA,NA,NA,NA
"789","2020-03-26","PR","Londrina","city",3,0,"False",569733,4113700,0.52656,NA
"790","2020-03-26","PR","Maringá","city",3,0,"False",423666,4115200,0.7081,NA
"791","2020-03-26","PR","Paranavaí","city",1,0,"False",88374,4118402,1.13155,NA
"792","2020-03-26","PR","Pato Branco","city",2,0,"False",82881,4118501,2.4131,NA
"793","2020-03-26","PR","Pinhais","city",3,0,"False",132157,4119152,2.27003,NA
"794","2020-03-26","PR","Ponta Grossa","city",3,0,"False",351736,4119905,0.85291,NA
"795","2020-03-26","PR","Telêmaco Borba","city",1,0,"False",78974,4127106,1.26624,NA
"796","2020-03-26","PR","Umuarama","city",1,0,"False",111557,4128104,0.8964,NA
"797","2020-03-26","PR","","state",106,0,"False",11433957,41,0.92706,NA
"798","2020-03-26","RJ","Barra Mansa","city",1,0,"False",184412,3300407,0.54226,NA
"799","2020-03-26","RJ","Belford Roxo","city",1,0,"False",510906,3300456,0.19573,NA
"800","2020-03-26","RJ","Campos dos Goytacazes","city",1,0,"False",507548,3301009,0.19703,NA
"801","2020-03-26","RJ","Duque de Caxias","city",2,0,"False",919596,3301702,0.21749,NA
"802","2020-03-26","RJ","Guapimirim","city",1,0,"False",60517,3301850,1.65243,NA
"803","2020-03-26","RJ","Importados/Indefinidos","city",0,0,"False",NA,NA,NA,NA
"804","2020-03-26","RJ","Miguel Pereira","city",1,1,"False",25538,3302908,3.91573,1
"805","2020-03-26","RJ","Niterói","city",31,1,"False",513584,3303302,6.03601,0.0323
"806","2020-03-26","RJ","Petrópolis","city",3,1,"False",306191,3303906,0.97978,0.3333
"807","2020-03-26","RJ","Resende","city",1,0,"False",131341,3304201,0.76138,NA
"808","2020-03-26","RJ","Rio de Janeiro","city",368,6,"False",6718903,3304557,5.47708,0.0163
"809","2020-03-26","RJ","São Gonçalo","city",3,0,"False",1084839,3304904,0.27654,NA
"810","2020-03-26","RJ","Valença","city",1,0,"False",76523,3306107,1.3068,NA
"811","2020-03-26","RJ","Volta Redonda","city",7,0,"False",273012,3306305,2.56399,NA
"812","2020-03-26","RJ","","state",421,9,"False",17264943,33,2.43847,0.0214
"813","2020-03-26","RN","Mossoró","city",2,0,"False",297378,2408003,0.67254,NA
"814","2020-03-26","RN","Natal","city",13,0,"False",884122,2408102,1.47039,NA
"815","2020-03-26","RN","Parnamirim","city",4,0,"False",261469,2403251,1.52982,NA
"816","2020-03-26","RN","","state",19,0,"False",3506853,24,0.5418,NA
"817","2020-03-26","RO","Ji-Paraná","city",1,0,"False",128969,1100122,0.77538,NA
"818","2020-03-26","RO","Porto Velho","city",5,0,"False",529544,1100205,0.94421,NA
"819","2020-03-26","RO","","state",6,0,"False",1777225,11,0.3376,NA
"820","2020-03-26","RR","Boa Vista","city",9,0,"False",399213,1400100,2.25444,NA
"821","2020-03-26","RR","Bonfim","city",1,0,"False",12409,1400159,8.05867,NA
"822","2020-03-26","RR","","state",10,0,"False",605761,14,1.65082,NA
"823","2020-03-26","RS","Alvorada","city",2,0,"False",210305,4300604,0.951,NA
"824","2020-03-26","RS","Anta Gorda","city",2,0,"False",5981,4300703,33.43922,NA
"825","2020-03-26","RS","Bagé","city",9,0,"False",121143,4301602,7.42924,NA
"826","2020-03-26","RS","Bento Gonçalves","city",2,0,"False",120454,4302105,1.66038,NA
"827","2020-03-26","RS","Campo Bom","city",2,0,"False",66712,4303905,2.99796,NA
"828","2020-03-26","RS","Canoas","city",7,0,"False",346616,4304606,2.01953,NA
"829","2020-03-26","RS","Capão da Canoa","city",2,0,"False",53049,4304630,3.7701,NA
"830","2020-03-26","RS","Carlos Barbosa","city",1,0,"False",29833,4304804,3.35199,NA
"831","2020-03-26","RS","Caxias do Sul","city",6,0,"False",510906,4305108,1.17438,NA
"832","2020-03-26","RS","Cerro Grande do Sul","city",1,0,"False",12239,4305173,8.1706,NA
"833","2020-03-26","RS","Charqueadas","city",1,0,"False",40789,4305355,2.45164,NA
"834","2020-03-26","RS","Cruzeiro do Sul","city",1,0,"False",12348,4306205,8.09848,NA
"835","2020-03-26","RS","Dois Irmãos","city",1,0,"False",32671,4306403,3.06082,NA
"836","2020-03-26","RS","Dom Pedrito","city",1,0,"False",38461,4306601,2.60004,NA
"837","2020-03-26","RS","Eldorado do Sul","city",1,0,"False",41285,4306767,2.42219,NA
"838","2020-03-26","RS","Erechim","city",3,0,"False",105862,4307005,2.83388,NA
"839","2020-03-26","RS","Estância Velha","city",2,0,"False",50022,4307609,3.99824,NA
"840","2020-03-26","RS","Estrela","city",1,0,"False",34116,4307807,2.93118,NA
"841","2020-03-26","RS","Farroupilha","city",1,0,"False",72331,4307906,1.38253,NA
"842","2020-03-26","RS","Garibaldi","city",1,0,"False",35070,4308607,2.85144,NA
"843","2020-03-26","RS","Gravataí","city",1,0,"False",281519,4309209,0.35522,NA
"844","2020-03-26","RS","Ivoti","city",2,0,"False",24293,4310801,8.23282,NA
"845","2020-03-26","RS","Lajeado","city",5,0,"False",84014,4311403,5.95139,NA
"846","2020-03-26","RS","Marau","city",1,0,"False",44161,4311809,2.26444,NA
"847","2020-03-26","RS","Nova Palma","city",1,0,"False",6512,4313102,15.35627,NA
"848","2020-03-26","RS","Osório","city",1,0,"False",45994,4313508,2.1742,NA
"849","2020-03-26","RS","Paraí","city",1,0,"False",7657,4314001,13.05995,NA
"850","2020-03-26","RS","Passo Fundo","city",1,0,"False",203275,4314100,0.49194,NA
"851","2020-03-26","RS","Pelotas","city",2,0,"False",342405,4314407,0.5841,NA
"852","2020-03-26","RS","Piratini","city",1,0,"False",20663,4314605,4.83957,NA
"853","2020-03-26","RS","Porto Alegre","city",103,1,"False",1483771,4314902,6.94177,0.0097
"854","2020-03-26","RS","Rio Grande","city",2,0,"False",211005,4315602,0.94784,NA
"855","2020-03-26","RS","Rolante","city",1,0,"False",21349,4316006,4.68406,NA
"856","2020-03-26","RS","Santa Maria","city",2,0,"False",282123,4316907,0.70891,NA
"857","2020-03-26","RS","Sant'Ana do Livramento","city",4,0,"False",77027,4317103,5.19298,NA
"858","2020-03-26","RS","Santiago","city",1,0,"False",49425,4317400,2.02327,NA
"859","2020-03-26","RS","Santo Antônio da Patrulha","city",1,0,"False",42894,4317608,2.33133,NA
"860","2020-03-26","RS","São Leopoldo","city",1,0,"False",236835,4318705,0.42223,NA
"861","2020-03-26","RS","Sapiranga","city",1,0,"False",81734,4319901,1.22348,NA
"862","2020-03-26","RS","Serafina Corrêa","city",3,0,"False",17502,4320404,17.1409,NA
"863","2020-03-26","RS","Taquara","city",1,0,"False",57466,4321204,1.74016,NA
"864","2020-03-26","RS","Torres","city",6,0,"False",38732,4321501,15.49107,NA
"865","2020-03-26","RS","Viamão","city",1,0,"False",255224,4323002,0.39181,NA
"866","2020-03-26","RS","","state",190,1,"False",11377239,43,1.67,0.0053
"867","2020-03-26","SC","Balneário Arroio do Silva","city",1,0,"False",13071,4201950,7.65052,NA
"868","2020-03-26","SC","Balneário Camboriú","city",8,0,"False",142295,4202008,5.62212,NA
"869","2020-03-26","SC","Blumenau","city",12,0,"False",357199,4202404,3.35947,NA
"870","2020-03-26","SC","Braço do Norte","city",9,0,"False",33450,4202800,26.90583,NA
"871","2020-03-26","SC","Camboriú","city",4,0,"False",82989,4203204,4.81992,NA
"872","2020-03-26","SC","Canelinha","city",1,0,"False",12240,4203709,8.16993,NA
"873","2020-03-26","SC","Chapecó","city",4,0,"False",220367,4204202,1.81515,NA
"874","2020-03-26","SC","Criciúma","city",12,0,"False",215186,4204608,5.57657,NA
"875","2020-03-26","SC","Florianópolis","city",20,0,"False",500973,4205407,3.99223,NA
"876","2020-03-26","SC","Gaspar","city",1,0,"False",69639,4205902,1.43598,NA
"877","2020-03-26","SC","Gravatal","city",3,0,"False",11501,4206207,26.08469,NA
"878","2020-03-26","SC","Içara","city",1,0,"False",56421,4207007,1.77239,NA
"879","2020-03-26","SC","Imbituba","city",5,0,"False",44853,4207304,11.14753,NA
"880","2020-03-26","SC","Importados/Indefinidos","city",8,0,"False",NA,NA,NA,NA
"881","2020-03-26","SC","Itajaí","city",16,0,"False",219536,4208203,7.2881,NA
"882","2020-03-26","SC","Itapema","city",1,0,"False",65312,4208302,1.53111,NA
"883","2020-03-26","SC","Jaguaruna","city",2,0,"False",20024,4208807,9.98801,NA
"884","2020-03-26","SC","Jaraguá do Sul","city",2,0,"False",177697,4208906,1.12551,NA
"885","2020-03-26","SC","Joinville","city",7,0,"False",590466,4209102,1.1855,NA
"886","2020-03-26","SC","Lages","city",1,0,"False",157544,4209300,0.63474,NA
